"subID","keyboard_condition","trial_type","trial_number","correct_num","response_num","response_rt","correct_space","correct_width","response_width","probe_width","adjustment_duration","stim_length","exp_version","number_deviation","width_deviation","number_deviation_ratio","width_deviation_ratio","actual_pooled_width","response_pooled_width","pooled_width_deviation","width_deviation_relative","absolute_width_deviation"
"p303","left_right_width","match",49,5,3,0.693528600037098,0.525,0.25,0.15,0.25,1.48085020005237,2.35,"exp2",-2,-0.1,-0.4,0.6,1.25,0.45,-0.8,-0.4,0.1
"p303","left_right_width","initial",50,4,2,0.964865699992515,0.9,0.55,0.5,0.45,1.21289670001715,3.25,"exp2",-2,-0.05,-0.5,0.909090909090909,2.2,1,-1.2,-0.090909090909091,0.05
"p303","left_right_width","initial",51,3,2,0.512351099983789,0.7,0.4,0.35,0.2,2.05850399995688,1.8,"exp2",-1,-0.05,-0.333333333333333,0.875,1.2,0.7,-0.5,-0.125,0.05
"p303","left_right_width","match",52,3,2,0.571681499946862,1.4,0.25,0.2,0.45,2.00280370004475,3.05,"exp2",-1,-0.0499999999999999,-0.333333333333333,0.8,0.75,0.4,-0.35,-0.2,0.0499999999999999
"p303","left_right_width","match",1,4,2,0.860573200043291,0.6,0.25,0.15,0.25,1.5456991000101,2.05,"exp2",-2,-0.1,-0.5,0.6,1,0.3,-0.7,-0.4,0.1
"p303","left_right_width","initial",2,5,3,0.709082799963653,1.1,0.55,0.55,0.55,1.59130480000749,4.95,"exp2",-2,0,-0.4,1,2.75,1.65,-1.1,0,0
"p303","left_right_width","initial",3,3,2,0.688394199940376,1.1,0.55,0.4,0.5,1.09233789995778,2.75,"exp2",-1,-0.15,-0.333333333333333,0.727272727272727,1.65,0.8,-0.85,-0.272727272727273,0.15
"p303","left_right_width","initial",4,4,2,0.581562599982135,0.7,0.25,0.25,0.4,1.2445617999183,2.35,"exp2",-2,5.55111512312578e-17,-0.5,1,1,0.5,-0.5,2.22044604925031e-16,5.55111512312578e-17
"p303","left_right_width","initial",5,5,3,0.658564800047316,0.7,0.25,0.2,0.4,1.30271439999342,3.05,"exp2",-2,-0.0499999999999999,-0.4,0.8,1.25,0.6,-0.65,-0.2,0.0499999999999999
"p303","left_right_width","initial",6,3,2,0.508477599942125,0.9,0.25,0.15,0.35,1.127193500055,2.05,"exp2",-1,-0.1,-0.333333333333333,0.6,0.75,0.3,-0.45,-0.4,0.1
"p303","left_right_width","match",7,5,4,1.8623822000809,0.525,0.4,0.35,0.5,1.22727240005042,2.5,"exp2",-1,-0.05,-0.2,0.875,2,1.4,-0.6,-0.125,0.05
"p303","left_right_width","initial",8,4,2,0.707438500015996,1.1,0.25,0.2,0.25,1.04581350006629,3.55,"exp2",-2,-0.05,-0.5,0.8,1,0.4,-0.6,-0.2,0.05
"p303","left_right_width","match",9,4,3,0.674527000053786,0.733333333333333,0.25,0.25,0.5,1.3830327000469,2.45,"exp2",-1,5.55111512312578e-17,-0.25,1,1,0.75,-0.25,2.22044604925031e-16,5.55111512312578e-17
"p303","left_right_width","initial",10,4,3,0.588573700049892,1.1,0.55,0.45,0.55,0.996497899992391,3.85,"exp2",-1,-0.1,-0.25,0.818181818181818,2.2,1.35,-0.85,-0.181818181818182,0.1
"p303","left_right_width","initial",11,3,2,0.590281700016931,1.1,0.4,0.35,0.25,1.30107889999636,2.6,"exp2",-1,-0.05,-0.333333333333333,0.875,1.2,0.7,-0.5,-0.125,0.05
"p303","left_right_width","match",12,5,3,0.69039210001938,0.675,0.25,0.15,0.2,0.853154800017364,2.95,"exp2",-2,-0.1,-0.4,0.6,1.25,0.45,-0.8,-0.4,0.1
"p303","left_right_width","initial",13,5,3,0.740500599960797,0.7,0.4,0.35,0.2,1.01375980000012,3.2,"exp2",-2,-0.05,-0.4,0.875,2,1.05,-0.95,-0.125,0.05
"p303","left_right_width","match",14,4,3,0.554078000015579,0.733333333333333,0.55,0.4,0.3,1.31577260000631,2.75,"exp2",-1,-0.15,-0.25,0.727272727272727,2.2,1.2,-1,-0.272727272727273,0.15
"p303","left_right_width","match",15,4,3,0.567488600034267,0.466666666666667,0.4,0.2,0.2,1.3111418999033,1.8,"exp2",-1,-0.2,-0.25,0.5,1.6,0.6,-1,-0.5,0.2
"p303","left_right_width","initial",16,3,2,0.712765699950978,0.7,0.55,0.45,0.55,1.30657060001977,1.95,"exp2",-1,-0.1,-0.333333333333333,0.818181818181818,1.65,0.9,-0.75,-0.181818181818182,0.1
"p303","left_right_width","match",17,3,2,1.09661330003291,1.475,0.25,0.25,0.35,0.971767700044438,3.2,"exp2",-1,0,-0.333333333333333,1,0.75,0.5,-0.25,0,0
"p303","left_right_width","initial",18,5,3,0.561312299920246,1.1,0.4,0.3,0.45,1.25870310002938,4.8,"exp2",-2,-0.1,-0.4,0.75,2,0.9,-1.1,-0.25,0.1
"p303","left_right_width","match",19,4,3,0.545007799984887,0.783333333333333,0.25,0.3,0.55,1.3855937999906,2.6,"exp2",-1,0.05,-0.25,1.2,1,0.9,-0.0999999999999999,0.2,0.05
"p303","left_right_width","match",20,5,3,0.521697700023651,0.675,0.4,0.35,0.3,1.15540589997545,3.1,"exp2",-2,-0.05,-0.4,0.875,2,1.05,-0.95,-0.125,0.05
"p303","left_right_width","match",21,5,4,1.441892099916,0.825,0.25,0.25,0.5,1.51055380003527,3.55,"exp2",-1,5.55111512312578e-17,-0.2,1,1.25,1,-0.25,2.22044604925031e-16,5.55111512312578e-17
"p303","left_right_width","initial",22,5,4,1.08584459999111,0.7,0.55,0.45,0.55,1.45723299996462,3.35,"exp2",-1,-0.1,-0.2,0.818181818181818,2.75,1.8,-0.95,-0.181818181818182,0.1
"p303","left_right_width","match",23,4,3,0.644136300077662,0.466666666666667,0.25,0.3,0.5,1.28964319999795,1.65,"exp2",-1,0.05,-0.25,1.2,1,0.9,-0.0999999999999999,0.2,0.05
"p303","left_right_width","match",24,5,3,2.02517250005621,0.675,0.55,0.4,0.5,1.8309904000489,3.25,"exp2",-2,-0.15,-0.4,0.727272727272727,2.75,1.2,-1.55,-0.272727272727273,0.15
"p303","left_right_width","match",25,3,2,0.676404899917543,1.8,0.4,0.3,0.5,1.27339260000736,4,"exp2",-1,-0.1,-0.333333333333333,0.75,1.2,0.6,-0.6,-0.25,0.1
"p303","left_right_width","initial",26,3,2,0.649163400055841,0.9,0.55,0.4,0.2,1.30924740002956,2.35,"exp2",-1,-0.15,-0.333333333333333,0.727272727272727,1.65,0.8,-0.85,-0.272727272727273,0.15
"p303","left_right_width","initial",27,4,3,1.34547399997246,0.9,0.55,0.5,0.45,1.53049949998967,3.25,"exp2",-1,-0.05,-0.25,0.909090909090909,2.2,1.5,-0.7,-0.090909090909091,0.05
"p303","left_right_width","initial",28,3,2,0.560770799987949,1.1,0.25,0.25,0.55,1.54450139997061,2.45,"exp2",-1,5.55111512312578e-17,-0.333333333333333,1,0.75,0.5,-0.25,2.22044604925031e-16,5.55111512312578e-17
"p303","left_right_width","match",29,3,2,1.23032430000603,1.8,0.55,0.4,0.25,1.19652469991706,4.15,"exp2",-1,-0.15,-0.333333333333333,0.727272727272727,1.65,0.8,-0.85,-0.272727272727273,0.15
"p303","left_right_width","initial",30,5,4,1.08215600007679,0.9,0.4,0.3,0.4,1.03848170000128,4,"exp2",-1,-0.1,-0.2,0.75,2,1.2,-0.8,-0.25,0.1
"p303","left_right_width","match",31,3,2,1.11502149992157,2.2,0.55,0.45,0.35,1.1013153999811,4.95,"exp2",-1,-0.1,-0.333333333333333,0.818181818181818,1.65,0.9,-0.75,-0.181818181818182,0.1
"p303","left_right_width","initial",32,4,2,1.0325351000065,0.7,0.4,0.25,0.3,0.958619200042449,2.5,"exp2",-2,-0.15,-0.5,0.625,1.6,0.5,-1.1,-0.375,0.15
"p303","left_right_width","initial",33,3,2,0.730670199962333,0.7,0.25,0.3,0.5,1.82026599999517,1.65,"exp2",-1,0.05,-0.333333333333333,1.2,0.75,0.6,-0.15,0.2,0.05
"p303","left_right_width","match",34,5,4,1.13245969999116,0.825,0.55,0.35,0.4,1.8064237999497,3.85,"exp2",-1,-0.2,-0.2,0.636363636363636,2.75,1.4,-1.35,-0.363636363636364,0.2
"p303","left_right_width","initial",35,4,3,1.34336160006933,1.1,0.4,0.3,0.45,1.59270009992179,3.7,"exp2",-1,-0.1,-0.25,0.75,1.6,0.9,-0.7,-0.25,0.1
"p303","left_right_width","initial",36,3,2,0.617394699947909,0.7,0.4,0.4,0.35,1.16764170001261,1.8,"exp2",-1,-5.55111512312578e-17,-0.333333333333333,1,1.2,0.8,-0.4,-1.38777878078145e-16,5.55111512312578e-17
"p303","left_right_width","match",37,3,2,0.792508499929681,2.2,0.25,0.25,0.45,1.44883380003739,4.65,"exp2",-1,5.55111512312578e-17,-0.333333333333333,1,0.75,0.5,-0.25,2.22044604925031e-16,5.55111512312578e-17
"p303","left_right_width","match",38,3,2,0.894749499973841,1.4,0.55,0.3,0.5,1.25920369999949,3.35,"exp2",-1,-0.25,-0.333333333333333,0.545454545454546,1.65,0.6,-1.05,-0.454545454545455,0.25
"p303","left_right_width","initial",39,4,2,1.08947670005728,0.9,0.4,0.3,0.5,1.41301110002678,3.1,"exp2",-2,-0.1,-0.5,0.75,1.6,0.6,-1,-0.25,0.1
"p303","left_right_width","initial",40,4,2,0.718438799958676,0.7,0.55,0.55,0.45,1.32746790000238,2.65,"exp2",-2,0,-0.5,1,2.2,1.1,-1.1,0,0
"p303","left_right_width","match",41,4,2,0.679199300007895,0.6,0.55,0.8,0.5,2.18651699996553,2.35,"exp2",-2,0.25,-0.5,1.45454545454545,2.2,1.6,-0.6,0.454545454545455,0.25
"p303","left_right_width","match",42,3,2,0.517962699988857,1.4,0.25,0.2,0.55,1.82447350001894,3.05,"exp2",-1,-0.0499999999999999,-0.333333333333333,0.8,0.75,0.4,-0.35,-0.2,0.0499999999999999
"p303","left_right_width","initial",43,5,3,0.602998499991372,0.9,0.55,0.4,0.4,1.12158729997464,4.15,"exp2",-2,-0.15,-0.4,0.727272727272727,2.75,1.2,-1.55,-0.272727272727273,0.15
"p303","left_right_width","initial",44,5,4,1.05271299998276,0.9,0.25,0.25,0.55,1.39471519994549,3.85,"exp2",-1,5.55111512312578e-17,-0.2,1,1.25,1,-0.25,2.22044604925031e-16,5.55111512312578e-17
"p303","left_right_width","match",45,3,2,2.35881180001888,1.8,0.25,0.3,0.45,1.7991804999765,3.85,"exp2",-1,0.05,-0.333333333333333,1.2,0.75,0.6,-0.15,0.2,0.05
"p303","left_right_width","initial",46,3,2,0.732658200082369,0.9,0.4,0.45,0.3,1.39190659997985,2.2,"exp2",-1,0.0499999999999999,-0.333333333333333,1.125,1.2,0.9,-0.3,0.125,0.0499999999999999
"p303","left_right_width","match",47,5,4,1.36551699996926,0.8625,0.25,0.15,0.2,0.862041899934411,3.7,"exp2",-1,-0.1,-0.2,0.6,1.25,0.6,-0.65,-0.4,0.1
"p303","left_right_width","initial",48,4,3,0.456600499921478,0.9,0.25,0.2,0.3,0.981304400018416,2.95,"exp2",-1,-0.05,-0.25,0.8,1,0.6,-0.4,-0.2,0.05
"p303","left_right_width","match",49,3,3,0.710386399994604,2.2,0.4,0.35,0.5,1.08060079999268,4.8,"exp2",0,-0.05,0,0.875,1.2,1.05,-0.15,-0.125,0.05
"p303","left_right_width","match",50,5,4,0.647415300016291,0.525,0.25,0.3,0.25,0.87609729997348,2.35,"exp2",-1,0.05,-0.2,1.2,1.25,1.2,-0.05,0.2,0.05
"p303","left_right_width","initial",51,5,4,0.599343899986707,1.1,0.25,0.15,0.2,0.813240199931897,4.65,"exp2",-1,-0.1,-0.2,0.6,1.25,0.6,-0.65,-0.4,0.1
"p303","left_right_width","match",52,4,3,0.773349799914286,0.6,0.4,0.4,0.5,0.996685200021602,2.2,"exp2",-1,0,-0.25,1,1.6,1.2,-0.4,0,0
"p303","left_right_width","match",1,3,2,1.90873310004827,1.475,0.25,0.15,0.2,1.01538349990733,3.2,"exp2",-1,-0.1,-0.333333333333333,0.6,0.75,0.3,-0.45,-0.4,0.1
"p303","left_right_width","match",2,4,2,0.882679900038056,0.733333333333333,0.25,0.2,0.4,3.83741300005931,2.45,"exp2",-2,-0.0499999999999999,-0.5,0.8,1,0.4,-0.6,-0.2,0.0499999999999999
"p303","left_right_width","match",3,3,2,0.689113799948245,1.4,0.55,0.4,0.4,1.47656890004873,3.35,"exp2",-1,-0.15,-0.333333333333333,0.727272727272727,1.65,0.8,-0.85,-0.272727272727273,0.15
"p303","left_right_width","match",4,5,4,1.71258189994842,0.825,0.25,0.25,0.55,1.91541499993764,3.55,"exp2",-1,5.55111512312578e-17,-0.2,1,1.25,1,-0.25,2.22044604925031e-16,5.55111512312578e-17
"p303","left_right_width","initial",5,3,2,0.609815199975856,0.7,0.4,0.3,0.25,1.00090519990772,1.8,"exp2",-1,-0.1,-0.333333333333333,0.75,1.2,0.6,-0.6,-0.25,0.1
"p303","left_right_width","match",6,4,2,0.926046999986283,0.6,0.55,0.65,0.5,1.63983890006784,2.35,"exp2",-2,0.1,-0.5,1.18181818181818,2.2,1.3,-0.9,0.181818181818182,0.1
"p303","left_right_width","initial",7,5,3,0.790595200029202,0.7,0.25,0.25,0.35,0.934474800014868,3.05,"exp2",-2,0,-0.4,1,1.25,0.75,-0.5,0,0
"p303","left_right_width","initial",8,4,2,0.789236399927177,0.7,0.4,0.35,0.4,1.21952919999603,2.5,"exp2",-2,-0.05,-0.5,0.875,1.6,0.7,-0.9,-0.125,0.05
"p303","left_right_width","initial",9,5,3,0.725794399972074,1.1,0.4,0.3,0.2,1.08045500004664,4.8,"exp2",-2,-0.1,-0.4,0.75,2,0.9,-1.1,-0.25,0.1
"p303","left_right_width","match",10,4,2,0.646469000028446,0.466666666666667,0.25,0.3,0.2,1.24391800002195,1.65,"exp2",-2,0.05,-0.5,1.2,1,0.6,-0.4,0.2,0.05
"p303","left_right_width","match",11,5,3,0.682570499950089,0.825,0.55,0.3,0.25,1.2472064999165,3.85,"exp2",-2,-0.25,-0.4,0.545454545454545,2.75,0.9,-1.85,-0.454545454545455,0.25
"p303","left_right_width","match",12,4,2,0.682933200034313,0.6,0.25,0.3,0.25,1.93422509997617,2.05,"exp2",-2,0.05,-0.5,1.2,1,0.6,-0.4,0.2,0.05
"p303","left_right_width","match",13,4,2,1.17241889995057,0.733333333333333,0.55,0.4,0.25,1.07620030001272,2.75,"exp2",-2,-0.15,-0.5,0.727272727272727,2.2,0.8,-1.4,-0.272727272727273,0.15
"p303","left_right_width","initial",14,5,3,1.33733929996379,0.7,0.55,0.5,0.4,1.04253520001657,3.35,"exp2",-2,-0.05,-0.4,0.909090909090909,2.75,1.5,-1.25,-0.090909090909091,0.05
"p303","left_right_width","match",15,4,2,0.848895299946889,0.783333333333333,0.25,0.25,0.55,1.4225552000571,2.6,"exp2",-2,5.55111512312578e-17,-0.5,1,1,0.5,-0.5,2.22044604925031e-16,5.55111512312578e-17
"p303","left_right_width","initial",16,5,3,0.635102300089784,0.9,0.25,0.4,0.4,1.3132445999654,3.85,"exp2",-2,0.15,-0.4,1.6,1.25,1.2,-0.0499999999999998,0.6,0.15
"p303","left_right_width","initial",17,4,2,1.43397580005694,0.9,0.55,0.4,0.35,0.958546099951491,3.25,"exp2",-2,-0.15,-0.5,0.727272727272727,2.2,0.8,-1.4,-0.272727272727273,0.15
"p303","left_right_width","initial",18,3,2,0.69893149996642,1.1,0.4,0.4,0.25,1.18215490004513,2.6,"exp2",-1,-5.55111512312578e-17,-0.333333333333333,1,1.2,0.8,-0.4,-1.38777878078145e-16,5.55111512312578e-17
"p303","left_right_width","match",19,3,3,0.881187199964188,1.8,0.25,0.3,0.5,1.50107330002356,3.85,"exp2",0,0.05,0,1.2,0.75,0.9,0.15,0.2,0.05
"p303","left_right_width","match",20,3,2,0.746735299937427,1.8,0.4,0.25,0.35,1.24470579996705,4,"exp2",-1,-0.15,-0.333333333333333,0.625,1.2,0.5,-0.7,-0.375,0.15
"p303","left_right_width","match",21,3,2,0.824122400023043,1.8,0.55,0.55,0.5,0.821511599933729,4.15,"exp2",-1,0,-0.333333333333333,1,1.65,1.1,-0.55,0,0
"p303","left_right_width","initial",22,5,3,0.855310100014322,1.1,0.25,0.35,0.2,1.63531230005901,4.65,"exp2",-2,0.1,-0.4,1.4,1.25,1.05,-0.2,0.4,0.1
"p303","left_right_width","initial",23,3,2,0.499292699969374,1.1,0.25,0.25,0.45,1.19942099996842,2.45,"exp2",-1,5.55111512312578e-17,-0.333333333333333,1,0.75,0.5,-0.25,2.22044604925031e-16,5.55111512312578e-17
"p303","left_right_width","initial",24,3,2,0.517995100002736,0.9,0.25,0.25,0.4,1.00794889999088,2.05,"exp2",-1,5.55111512312578e-17,-0.333333333333333,1,0.75,0.5,-0.25,2.22044604925031e-16,5.55111512312578e-17
"p303","left_right_width","initial",25,5,3,0.590382699971087,0.9,0.4,0.25,0.2,1.38297849998344,4,"exp2",-2,-0.15,-0.4,0.625,2,0.75,-1.25,-0.375,0.15
"p303","left_right_width","match",26,3,3,0.914557500043884,2.2,0.25,0.2,0.4,1.03658859990537,4.65,"exp2",0,-0.0499999999999999,0,0.8,0.75,0.6,-0.15,-0.2,0.0499999999999999
"p303","left_right_width","match",27,5,3,0.988057899987325,0.525,0.25,0.1,0.3,1.1075559000019,2.35,"exp2",-2,-0.15,-0.4,0.4,1.25,0.3,-0.95,-0.6,0.15
"p303","left_right_width","initial",28,4,4,0.704858499928378,0.7,0.25,0.35,0.55,1.05913289997261,2.35,"exp2",0,0.1,0,1.4,1,1.4,0.4,0.4,0.1
"p303","left_right_width","match",29,4,2,0.889842199976556,0.466666666666667,0.4,0.2,0.2,1.07600000000093,1.8,"exp2",-2,-0.2,-0.5,0.5,1.6,0.4,-1.2,-0.5,0.2
"p303","left_right_width","initial",30,4,3,0.538543300004676,0.9,0.4,0.3,0.5,1.23592460004147,3.1,"exp2",-1,-0.1,-0.25,0.75,1.6,0.9,-0.7,-0.25,0.1
"p303","left_right_width","initial",31,5,4,0.729515600018203,0.9,0.55,0.4,0.55,1.01940320001449,4.15,"exp2",-1,-0.15,-0.2,0.727272727272727,2.75,1.6,-1.15,-0.272727272727273,0.15
"p303","left_right_width","initial",32,3,2,0.608181299990974,0.9,0.4,0.3,0.3,1.09449269995093,2.2,"exp2",-1,-0.1,-0.333333333333333,0.75,1.2,0.6,-0.6,-0.25,0.1
"p303","left_right_width","match",33,5,3,0.763049999950454,0.675,0.55,0.25,0.2,1.30859729996882,3.25,"exp2",-2,-0.3,-0.4,0.454545454545455,2.75,0.75,-2,-0.545454545454546,0.3
"p303","left_right_width","initial",34,4,2,0.551925099920481,0.7,0.55,0.35,0.5,1.28091889992356,2.65,"exp2",-2,-0.2,-0.5,0.636363636363636,2.2,0.7,-1.5,-0.363636363636364,0.2
"p303","left_right_width","initial",35,3,2,0.511691100080498,1.1,0.55,0.35,0.5,1.51441200007685,2.75,"exp2",-1,-0.2,-0.333333333333333,0.636363636363636,1.65,0.7,-0.95,-0.363636363636364,0.2
"p303","left_right_width","initial",36,3,2,0.541970400023274,0.7,0.55,0.25,0.35,0.967780600069091,1.95,"exp2",-1,-0.3,-0.333333333333333,0.454545454545455,1.65,0.5,-1.15,-0.545454545454546,0.3
"p303","left_right_width","match",37,5,3,0.723327500047162,0.8625,0.25,0.25,0.5,2.08443560008891,3.7,"exp2",-2,5.55111512312578e-17,-0.4,1,1.25,0.75,-0.5,2.22044604925031e-16,5.55111512312578e-17
"p303","left_right_width","initial",38,5,4,0.586495300056413,1.1,0.55,0.4,0.4,1.31454009993467,4.95,"exp2",-1,-0.15,-0.2,0.727272727272727,2.75,1.6,-1.15,-0.272727272727273,0.15
"p303","left_right_width","initial",39,4,3,0.686081399908289,1.1,0.4,0.25,0.45,1.16970339999534,3.7,"exp2",-1,-0.15,-0.25,0.625,1.6,0.75,-0.85,-0.375,0.15
"p303","left_right_width","match",40,4,2,0.643308899947442,0.6,0.4,0.2,0.2,1.04903059999924,2.2,"exp2",-2,-0.2,-0.5,0.5,1.6,0.4,-1.2,-0.5,0.2
"p303","left_right_width","match",41,3,3,0.802005399949849,2.2,0.4,0.3,0.2,1.24947400006931,4.8,"exp2",0,-0.1,0,0.75,1.2,0.9,-0.3,-0.25,0.1
"p303","left_right_width","initial",42,4,2,0.535905899945647,1.1,0.55,0.3,0.3,1.02617239998654,3.85,"exp2",-2,-0.25,-0.5,0.545454545454545,2.2,0.6,-1.6,-0.454545454545455,0.25
"p303","left_right_width","match",43,3,3,0.986349200014956,2.2,0.55,0.3,0.5,1.16854179999791,4.95,"exp2",0,-0.25,0,0.545454545454546,1.65,0.9,-0.75,-0.454545454545455,0.25
"p303","left_right_width","match",44,5,2,0.79609870002605,0.675,0.25,0.25,0.4,1.1308136000298,2.95,"exp2",-3,5.55111512312578e-17,-0.6,1,1.25,0.5,-0.75,2.22044604925031e-16,5.55111512312578e-17
"p303","left_right_width","match",45,5,3,0.574736000038683,0.525,0.4,0.25,0.2,1.14202849997673,2.5,"exp2",-2,-0.15,-0.4,0.625,2,0.75,-1.25,-0.375,0.15
"p303","left_right_width","initial",46,3,2,0.47689759999048,0.9,0.55,0.3,0.2,1.22412809997331,2.35,"exp2",-1,-0.25,-0.333333333333333,0.545454545454545,1.65,0.6,-1.05,-0.454545454545455,0.25
"p303","left_right_width","initial",47,5,3,0.701382700004615,0.7,0.4,0.3,0.5,1.24872699996922,3.2,"exp2",-2,-0.1,-0.4,0.75,2,0.9,-1.1,-0.25,0.1
"p303","left_right_width","initial",48,4,3,0.672503700014204,1.1,0.25,0.25,0.45,2.73987229994964,3.55,"exp2",-1,5.55111512312578e-17,-0.25,1,1,0.75,-0.25,2.22044604925031e-16,5.55111512312578e-17
"p303","left_right_width","match",49,5,4,1.11941160005517,0.675,0.4,0.2,0.25,1.63261590001639,3.1,"exp2",-1,-0.2,-0.2,0.5,2,0.8,-1.2,-0.5,0.2
"p303","left_right_width","initial",50,4,2,0.643760800012387,0.9,0.25,0.2,0.3,1.19291260000318,2.95,"exp2",-2,-0.05,-0.5,0.8,1,0.4,-0.6,-0.2,0.05
"p303","left_right_width","initial",51,3,2,0.460031000082381,0.7,0.25,0.25,0.45,1.56041829998139,1.65,"exp2",-1,5.55111512312578e-17,-0.333333333333333,1,0.75,0.5,-0.25,2.22044604925031e-16,5.55111512312578e-17
"p303","left_right_width","match",52,3,2,0.499182199942879,1.4,0.25,0.25,0.45,1.2799243000336,3.05,"exp2",-1,5.55111512312578e-17,-0.333333333333333,1,0.75,0.5,-0.25,2.22044604925031e-16,5.55111512312578e-17
"p303","left_right_width","initial",1,3,3,1.31636840000283,1.1,0.25,0.15,0.2,2.4953295000596,2.45,"exp2",0,-0.1,0,0.6,0.75,0.45,-0.3,-0.4,0.1
"p303","left_right_width","initial",2,4,2,0.594754099962302,0.9,0.55,0.4,0.3,1.00129260006361,3.25,"exp2",-2,-0.15,-0.5,0.727272727272727,2.2,0.8,-1.4,-0.272727272727273,0.15
"p303","left_right_width","initial",3,4,2,0.531590300030075,0.7,0.25,0.35,0.55,1.18238660006318,2.35,"exp2",-2,0.1,-0.5,1.4,1,0.7,-0.3,0.4,0.1
"p303","left_right_width","match",4,4,2,0.602773299906403,0.6,0.55,0.45,0.2,1.6177893000422,2.35,"exp2",-2,-0.1,-0.5,0.818181818181818,2.2,0.9,-1.3,-0.181818181818182,0.1
"p303","left_right_width","match",5,3,2,0.629163999925368,1.8,0.4,0.25,0.55,1.61114090005867,4,"exp2",-1,-0.15,-0.333333333333333,0.625,1.2,0.5,-0.7,-0.375,0.15
"p303","left_right_width","initial",6,5,3,0.723295999923721,0.7,0.55,0.35,0.2,1.66958529991098,3.35,"exp2",-2,-0.2,-0.4,0.636363636363636,2.75,1.05,-1.7,-0.363636363636364,0.2
"p303","left_right_width","initial",7,4,2,0.5498668999644,0.7,0.4,0.25,0.45,1.13422560004983,2.5,"exp2",-2,-0.15,-0.5,0.625,1.6,0.5,-1.1,-0.375,0.15
"p303","left_right_width","match",8,4,2,0.763445900054649,0.783333333333333,0.25,0.25,0.45,1.051238700049,2.6,"exp2",-2,5.55111512312578e-17,-0.5,1,1,0.5,-0.5,2.22044604925031e-16,5.55111512312578e-17
"p303","left_right_width","match",9,3,2,0.505549800000153,1.8,0.55,0.4,0.25,1.37991330004297,4.15,"exp2",-1,-0.15,-0.333333333333333,0.727272727272727,1.65,0.8,-0.85,-0.272727272727273,0.15
"p303","left_right_width","match",10,5,3,0.882869600085542,0.675,0.25,0.15,0.2,0.847304999944754,2.95,"exp2",-2,-0.1,-0.4,0.6,1.25,0.45,-0.8,-0.4,0.1
"p303","left_right_width","initial",11,4,2,0.606600500061177,0.7,0.55,0.25,0.35,1.38068439997733,2.65,"exp2",-2,-0.3,-0.5,0.454545454545455,2.2,0.5,-1.7,-0.545454545454546,0.3
"p303","left_right_width","match",12,4,2,1.02356500003953,0.6,0.4,0.15,0.3,0.901270400034264,2.2,"exp2",-2,-0.25,-0.5,0.375,1.6,0.3,-1.3,-0.625,0.25
"p303","left_right_width","match",13,3,3,0.905889299931005,2.2,0.4,0.2,0.5,2.43620550003834,4.8,"exp2",0,-0.2,0,0.5,1.2,0.6,-0.6,-0.5,0.2
"p303","left_right_width","initial",14,5,3,0.858978900010698,0.9,0.4,0.2,0.55,1.54245800001081,4,"exp2",-2,-0.2,-0.4,0.5,2,0.6,-1.4,-0.5,0.2
"p303","left_right_width","match",15,5,3,0.657013399992138,0.825,0.25,0.2,0.35,1.01375119993463,3.55,"exp2",-2,-0.05,-0.4,0.8,1.25,0.6,-0.65,-0.2,0.05
"p303","left_right_width","match",16,3,2,1.20286520000082,1.4,0.55,0.2,0.5,1.45770679996349,3.35,"exp2",-1,-0.35,-0.333333333333333,0.363636363636364,1.65,0.4,-1.25,-0.636363636363636,0.35
"p303","left_right_width","initial",17,3,2,0.478855800000019,1.1,0.4,0.25,0.3,0.84206129994709,2.6,"exp2",-1,-0.15,-0.333333333333333,0.625,1.2,0.5,-0.7,-0.375,0.15
"p303","left_right_width","initial",18,5,4,0.714051999966614,1.1,0.4,0.25,0.35,1.10084019997157,4.8,"exp2",-1,-0.15,-0.2,0.625,2,1,-1,-0.375,0.15
"p303","left_right_width","match",19,5,4,0.849800299969502,0.675,0.4,0.3,0.25,0.944064100040123,3.1,"exp2",-1,-0.1,-0.2,0.75,2,1.2,-0.8,-0.25,0.1
"p303","left_right_width","match",20,3,2,0.518539399956353,1.475,0.25,0.15,0.5,1.50416719994973,3.2,"exp2",-1,-0.0999999999999999,-0.333333333333333,0.6,0.75,0.3,-0.45,-0.4,0.0999999999999999
"p303","left_right_width","initial",21,4,3,0.61950639996212,1.1,0.4,0.25,0.25,1.13778720004484,3.7,"exp2",-1,-0.15,-0.25,0.625,1.6,0.75,-0.85,-0.375,0.15
"p303","left_right_width","initial",22,5,3,0.662510000052862,0.9,0.55,0.35,0.25,1.03536030009855,4.15,"exp2",-2,-0.2,-0.4,0.636363636363636,2.75,1.05,-1.7,-0.363636363636364,0.2
"p303","left_right_width","match",23,3,3,0.606965300044976,2.2,0.55,0.25,0.35,0.806241000071168,4.95,"exp2",0,-0.3,0,0.454545454545455,1.65,0.75,-0.9,-0.545454545454546,0.3
"p303","left_right_width","match",24,5,4,1.07833099993877,0.8625,0.25,0.15,0.5,1.81782759993803,3.7,"exp2",-1,-0.0999999999999999,-0.2,0.6,1.25,0.6,-0.65,-0.4,0.0999999999999999
"p303","left_right_width","match",25,3,3,0.715123200090602,1.8,0.25,0.2,0.3,0.894004100002348,3.85,"exp2",0,-0.05,0,0.8,0.75,0.6,-0.15,-0.2,0.05
