amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,1.15,0.25,3.05,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,25,25,43,,,,,,,,,,,,num_3,1.4760111999930814,num_3,0.2,1,0.15000000000000002,1.45,5.73083,55.39798,return,3.7783723999746144,,,,,,,,,,,,,,,,,710,22,male,left_right_width,2024-05-27_13h29.02.137,exp1,2023.1.0,59.993184750254386,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.44999999999999996,0.25,3.05,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,26,26,42,,,,,,,,,,,,num_4,1.53887869999744,num_4,0.35,1.0,0.15000000000000002,1.1,5.73083,42.02605,return,4.414520299993455,,,,,,,,,,,,,,,,,710,22,male,left_right_width,2024-05-27_13h29.02.137,exp1,2023.1.0,59.993184750254386,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.55,0.25,3.85,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,27,27,49,,,,,,,,,,,,num_3,1.3996562000829726,num_3,0.35,0.9,0.15000000000000002,1.5,5.73083,57.30826,return,4.078701399965212,,,,,,,,,,,,,,,,,710,22,male,left_right_width,2024-05-27_13h29.02.137,exp1,2023.1.0,59.993184750254386,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.1499999999999999,0.55,3.3499999999999996,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,28,28,40,,,,,,,,,,,,num_4,2.0924000000813976,num_4,0.35,0.6,0.7000000000000001,1.0,26.74385,38.2055,return,14.696043600095436,,,,,,,,,,,,,,,,,710,22,male,left_right_width,2024-05-27_13h29.02.137,exp1,2023.1.0,59.993184750254386,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.275,0.25,2.35,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,29,29,25,,,,,,,,,,,,num_4,1.4974875999614596,num_4,0.2,1.0,0.15000000000000002,0.7,5.73083,26.74385,return,13.560387899982743,,,,,,,,,,,,,,,,,710,22,male,left_right_width,2024-05-27_13h29.02.137,exp1,2023.1.0,59.993184750254386,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.7000000000000001,0.4,2.6000000000000005,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,30,30,4,,,,,,,,,,,,num_3,2.0541737999301404,num_3,0.55,1.3,0.4,1.15,15.2822,43.93633,return,5.31585090002045,,,,,,,,,,,,,,,,,710,22,male,left_right_width,2024-05-27_13h29.02.137,exp1,2023.1.0,59.993184750254386,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.65,0.25,3.85,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,31,31,48,,,,,,,,,,,,num_5,1.4620168000692502,num_5,0.2,0.8,0.15000000000000002,0.8,5.73083,30.5644,return,1.8659037000034004,,,,,,,,,,,,,,,,,710,22,male,left_right_width,2024-05-27_13h29.02.137,exp1,2023.1.0,59.993184750254386,
,,,,,,,,,,,,,,,,4,8.9,9.633333333333333,10.366666666666667,11.1,0,0.7333333333333334,0.4833333333333334,0.25,2.45,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,0,0,0,0,0,32,32,3,,,,,,,,,,,,num_3,1.4818544000154361,num_3,0.2,0.5,0.15000000000000002,1.4,5.73083,53.48771,return,6.98751619993709,,,,,,,,,,,,,,,,,710,22,male,left_right_width,2024-05-27_13h29.02.137,exp1,2023.1.0,59.993184750254386,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.8500000000000001,0.25,4.65,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,33,33,36,,,,,,,,,,,,num_5,1.3684154999209568,num_5,0.25,0.5,0.15000000000000002,0.85,5.73083,32.47468,return,6.960654700058512,,,,,,,,,,,,,,,,,710,22,male,left_right_width,2024-05-27_13h29.02.137,exp1,2023.1.0,59.993184750254386,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.55,0.55,3.8500000000000005,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,34,34,17,,,,,,,,,,,,num_5,1.4443301999708638,num_5,0.25,1.2,0.5499999999999999,1.15,21.01303,43.93633,return,6.8996718999696895,,,,,,,,,,,,,,,,,710,22,male,left_right_width,2024-05-27_13h29.02.137,exp1,2023.1.0,59.993184750254386,
